Lexeme	WC	Flexion
unngusi¦orpoq	V	–unngilaq
unngu¦siorpoq	V	{–siunngilaq, –tiliunngilaq}
unngussaarne¦q	N	–rup, –rit
unngussaa¦rpoq	V	–nngilaq
unngut	N	–ip, –it
unngut	N, pl.	-
unnguusa¦q	N	–p, –t
unni	Interj	(no generation)
unnia	Interj	(no generation)
unniit	Interj	(no generation)
unnilia¦q	N	–p, –t
unnilisaanna¦rpoq	V	–nngilaq
unnili¦voq	V	–nngilaq
unnit	Interj	(no generation)
unnuaarukkiart¦orpoq	V	–unngilaq
unnuaaru¦ppoq	V	–tinngilaq
unnuaa¦voq	V	–nngilaq
unnuakkut	N, pl.	-
unnua¦q	N	–p, –t
unnuaqeqqa	N	–p, –t
unnuarianngu¦aq	N	–up, –it
unnuarorlua¦rpoq	V	–nngilaq
unnuar¦orpoq	V	–unngilaq
unnuarsiorne¦q	N	–rup, –rit
unnuarsi¦orpoq	V	–unngilaq
unnuarsiortut	N, pl.	-
unnuarsu¦aq	N	–up, –it
unnuaruu¦ppaa	V	–tinngilaa
unnuaruussaa¦voq	V	–nngilaq
unnuaruutivi¦ppaa	V	–nngilaa
unnugia¦q	N	–p, –t
unnugiarsu¦aq	N	–up, –it
unnuiart¦orpoq	V	–unngilaq
unnuiffig¦aa	V	–inngilaa
unnuisi¦ppaa	V	–nngilaa
unnui¦voq	V	–nngilaq
unnu¦k	N	–up, –it
unnukkorsioqatigisa¦q	N	–p, –t
unnukkorsiorne¦q	N	–rup, –rit
unnukkorsi¦orpoq	V	–unngilaq
unnukkorsiut	N	–ip, –it
unnukkorsiutit	N, pl.	-
unnukkumisaa¦q	N	–p, –t
unnukkut	N, pl.	-
unnukkuutaa¦q	N	–p, –t
unnullua¦rpoq	V	–nngilaq
unnu¦ppaa	V	–nngilaa
unnu¦ppoq	V	–nngilaq
unnusaart¦oq	N	–up, –ut
unnussaangajappoq	V	(no generation)
unnussaa¦rpoq	V	–nngilaq
unnussa¦q	N	–p, –t
unnuss¦erpaa	V	–inngilaa
unnuss¦erpoq	V	–inngilaq
unnussii¦vaa	V	–nngilaa
unnuss¦iorpoq	V	{–iunngilaq, –aliunngilaq}
unnussiuaa¦rpoq	V	–nngilaq
unnussiut	N	–ip, –it
unnussi¦voq	V	–nngilaq
unnuu¦ppaa	V	–tinngilaa
unnuuppallaa¦rpaa	V	–nngilaa
unnuuti¦ppaa	V	–nngilaa
unnuut¦ippaa	V	{–itinngilaa, –sinngilaa}
unnuuttoorti¦ppoq	V	–nngilaq
untritileria¦rpoq	V	–nngilaq
untritilik	N	(no generation)
upaa	Interj	(no generation)
upaa¦ppaa	V	–tinngilaa
upaa¦q	N	–p, –t
upaassi¦voq	V	–nngilaq
upaassui¦voq	V	–nngilaq
upaja¦vaa	V	–nngilaa
upaja¦voq	V	–nngilaq
upakatta¦rpoq	V	–nngilaq
upalert¦orpoq	V	–unngilaq
upal¦orpoq	V	–unngilaq
upalungaaqqut	N	–ip, –it
upalungaaqut	N	–ip, –it
upalungaa¦rpaa	V	–nngilaa
upalungaa¦rpoq	V	–nngilaq
upalungaarsaa¦ppaa	V	–tinngilaa
upalungaarsaa¦voq	V	–nngilaq
upalungaarsa¦rpaa	V	–nngilaa
upalungaarsa¦rpoq	V	–nngilaq
upalungaarsimaffi¦k	N	–up, –it
upalungaarsimane¦q	N	–rup, –rit
upalungaarsimasut	N, pl.	-
upalungaarsimasuutitat	N, pl.	-
upalunga¦voq	V	–nngilaq
upanni¦ppoq	V	–nngilaq
upanniut	N	–ip, –it
upanniutaa¦voq	V	–nngilaq
upa¦ppaa	V	–nngilaa
upa¦ppoq	V	–nngilaq
uparuaasinnaatitaane¦q	N	–rup, –rit
uparuaasinnaatitaas¦oq	N	–up, –ut
uparuaasinnaatitaasut	N, pl.	-
uparuannguarsinnarmig¦aa	V	–inngilaa
uparua¦rpaa	V	–nngilaa
uparua¦rpoq	V	–nngilaq
uparuartorniut	N	–ip, –it
uparuart¦orpaa	V	–unngilaa
uparuartuu¦ppaa	V	–tinngilaa
uparuu¦ppaa	V	–tinngilaa
uparuuss¦orpaa	V	–unngilaa
upassaa¦rpaa	V	–nngilaa
upassaa¦rpoq	V	–nngilaq
upassari¦ppoq	V	–nngilaq
upatsigaju¦ppoq	V	–nngilaq
upatsi¦voq	V	–nngilaq
upatt¦orpaa	V	–unngilaa
upatt¦orpoq	V	–unngilaq
upattut	N, pl.	-
upernaakkut	N, pl.	-
upernaanng¦orpoq	V	–unngilaq
upernaa¦ppaa	V	–tinngilaa
upernaa¦q	N	–p, –t
upernaarnisa¦q	N	–p, –t
upernaarni¦saq	N	–tsap, –tsat
upernaarsi¦orpoq	V	–unngilaq
upernaassa¦q	N	–p, –t
upernaatil¦erpaa	V	–inngilaa
upernaa¦voq	V	–nngilaq
upernajaa¦rpoq	V	–nngilaq
upernalaa¦q	N	–p, –t
upernaleqaaq	V	(no generation)
uperna¦rpoq	V	–nngilaq
upernassa¦q	N	–p, –t
Upernaviarsu¦k	N	–up, –it
Upernaviarsu¦k	Prop	–up, –it
Upernavi¦k	N	–up, –it
Upernavi¦k	Prop	–up
upernavi¦k	N	–up, –it
upernavimmi¦oq	N	–up, –ut
uperngaanng¦orpoq	V	–unngilaq
uperngaa¦ppaa	V	–tinngilaa
uperngaarsi¦orpoq	V	–unngilaq
uperngaatil¦erpaa	V	–inngilaa
uperngaa¦voq	V	–nngilaq
uperngajaa¦rpoq	V	–nngilaq
uperngaleqaaq	V	(no generation)
uperngalerne¦q	N	–rup, –rit
upernga¦rpoq	V	–nngilaq
uperngisarfi¦k	N	–up, –it
uperngivig¦aa	V	–inngilaa
uperngi¦voq	V	–nngilaq
uperngugi¦voq	V	–nngilaq
upernisarfi¦k	N	–up, –it
upernivig¦aa	V	–inngilaa
upernivi¦k	N	–up, –it
uperni¦voq	V	–nngilaq
upinne¦q	N	–rup, –rit
upinnersu¦aq	N	–up, –it
upi¦ppaa	V	–nngilaa
upi¦ppoq	V	–nngilaq
upissu¦ppaa	V	–tinngilaa
upissussaa¦voq	V	–nngilaq
upi¦ssussaavoq	V	{–ssussaanngilaq, –ttussaanngilaq}
upissussa¦q	N	–p, –t
upi¦ssussaq	N	{–ssussap, –ttussap}, {–ssussat, –ttussat}
upissussi¦voq	V	–nngilaq
upitt¦oq	N	–up, –ut
upi¦ttoq	N	{–ssup, –ttup}, {–ssut, –ttut}
uppanna¦ppoq	V	–nngilaq
uppassari¦ppoq	V	–nngilaq
uppat	N	–ip, –it
uppataarsissutig¦aa	V	–inngilaa
uppataarsi¦voq	V	–nngilaq
uppatilu¦ppoq	V	–nngilaq
uppatit	N, pl.	-
uppeqatigiit	N, pl.	-
upper¦aa	V	–inngilaa
upperfig¦aa	V	–inngilaa
upperilernavianngilaa	V	(no generation)
upperilersinnaal¦erpaa	V	–inngilaa
upperilersinnaanngilaa	V	(no generation)
upperilinngisaannarpaa	V	(no generation)
upperillu¦innarpaa	V	{–aannanngilaa, –innanngilaa}
upperinngilaa	V	(no generation)
upperinninnginne¦q	N	–rup, –rit
upperisaaru¦ppoq	V	–tinngilaq
upperisaa¦voq	V	–nngilaq
upperisalerine¦q	N	–rup, –rit
upperisapalaa¦q	N	–p, –t
upperisapilu¦k	N	–up, –it
upperisa¦q	N	–p, –t
upperisaqa¦rpoq	V	–nngilaq
upperisarsioqatigiit	N, pl.	-
upperisarsiorne¦q	N	–rup, –rit
upperisarsiortut	N, pl.	-
upperisars¦orpoq	V	–unngilaq
upperisar¦sorpoq	V	{–sunngilaq, –tunngilaq}
upperisassa¦q	N	–p, –t
upperiumaneqarneru¦voq	V	–nngilaq
upperiuminaatsissima¦vaa	V	–nngilaa
upperiunnaa¦rpaa	V	–nngilaa
upperivi¦ppaa	V	–nngilaa
upperluarne¦q	N	–rup, –rit
upperlua¦rpoq	V	–nngilaq
uppernaappoq	V	(no generation)
uppernanngilaq	V	(no generation)
uppernanngilluinnart¦oq	N	–up, –ut
uppernanngits¦oq	N	–up, –ut
uppernanngivippoq	V	(no generation)
uppernaqut	N	–ip, –it
uppernaqut	N, pl.	-
uppernaqutil¦ik	N	{–iup, –lip, –lup}, –lit
uppernaqut¦serpaa	V	{–italinngilaa, –sinngilaa}
uppernaqutsiine¦q	N	–rup, –rit
uppernaqut¦siineq	N	{–italiinerup, –siinerup}, {–italiinerit, –siinerit}
uppernaqutsiis¦oq	N	–up, –ut
uppernaqut¦siisoq	N	{–italiisup, –siisup}, {–italiisut, –siisut}
upperna¦rpoq	V	–nngilaq
uppernarsaane¦q	N	–rup, –rit
uppernarsaapilu¦ppoq	V	–nngilaq
uppernarsaarut	N	–ip, –it
uppernarsaa¦serpaa	V	{–sinngilaa, –tilinngilaa}
uppernarsaasiine¦q	N	–rup, –rit
uppernarsaa¦siineq	N	{–siinerup, –tiliinerup}, {–siinerit, –tiliinerit}
uppernarsaassut	N	–ip, –it
uppernarsaasussaane¦q	N	–rup, –rit
uppernarsaat	N	–ip, –it
uppernarsaataagallart¦oq	N	–up, –ut
uppernarsaataas¦oq	N	–up, –ut
uppernarsaataa¦voq	V	–nngilaq
uppernarsaatissaaru¦ppoq	V	–tinngilaq
uppernarsaatissa¦q	N	–p, –t
uppernarsaa¦voq	V	–nngilaq
uppernarsarneqanngits¦oq	N	–up, –ut
uppernarsa¦rpaa	V	–nngilaa
uppernarsarsinnaanngilaa	V	(no generation)
uppernarsisi¦ppaa	V	–nngilaa
uppernarsi¦sippaa	V	{–sinngilaa, –tinngilaa}
uppernarsi¦vaa	V	–nngilaa
uppernarsivikkaluarpaa	V	(no generation)
uppernart¦oq	N	–up, –ut
uppernassu¦seq	N	–tsip, –tsit
upperne¦q	N	–rup, –rit
uppernerlunne¦q	N	–rup, –rit
uppernerlu¦ppoq	V	–nngilaq
upperniaqatigiit	N, pl.	-
uppernikilli¦voq	V	–nngilaq
upperniki¦ppoq	V	–nngilaq
uppernikitsuu¦voq	V	–nngilaq
upperpallaanngilaq	V	(no generation)
upp¦erpoq	V	–inngilaq
uppersaa¦rpoq	V	–nngilaq
uppersaarut	N	–ip, –it
uppersu¦seq	N	–tsip, –tsit
upperti¦ppaa	V	–nngilaa
uppertitsi¦voq	V	–nngilaq
uppert¦oq	N	–up, –ut
uppertunng¦orpoq	V	–unngilaq
uppertuunngits¦oq	N	–up, –ut
upperusaa¦voq	V	–nngilaq
upperu¦seq	N	–tsip, –tsit
upperusersiortut	N, pl.	-
upperusertaa¦q	N	–p, –t
upperusertaa¦rpoq	V	–nngilaq
upperusili¦orpoq	V	–unngilaq
upperusiliortoqarta¦rpoq	V	–nngilaq
upperusiu¦voq	V	–nngilaq
uppiaalli¦voq	V	–nngilaq
uppiaa¦ppoq	V	–nngilaq
uppiajunnaarfi¦k	N	–up, –it
uppiaraasa¦q	N	–p, –t
upp¦iaraasaq	N	{–eeraasap, –iaraasap}, {–eeraasat, –iaraasat}
uppia¦raq	N	–qqap, –qqat
upp¦iaraq	N	{–eeqqap, –iaqqap}, {–eeqqat, –iaqqat}
uppiara¦rpoq	V	–nngilaq
uppias¦oq	N	–up, –ut
uppiasorsuu¦voq	V	–nngilaq
uppiasorsu¦uvoq	V	{–aanngilaq, –unngilaq}
uppiavallaaqaaq	V	(no generation)
uppia¦voq	V	–nngilaq
uppiffig¦aa	V	–inngilaa
uppiinna¦rpoq	V	–nngilaq
uppi¦k	N	–up, {–it, –ngit}
uppikaa¦ppoq	V	–tinngilaq
uppikaati¦ppaa	V	–nngilaa
uppikaat¦ippaa	V	{–inngilaa, –sinngilaa}
uppikaatt¦oorpoq	V	–uunngilaq
uppikaa¦voq	V	–nngilaq
uppikajanngilaq	V	(no generation)
uppika¦rpoq	V	–nngilaq
uppikart¦oorpoq	V	–uunngilaq
uppikkaluttuarpoq	V	(no generation)
uppikkiart¦orpoq	V	–unngilaq
uppikula¦voq	V	–nngilaq
uppillatuarpoq	V	(no generation)
uppingaa¦rpoq	V	–nngilaq
uppingasorujussuu¦voq	V	–nngilaq
uppingasorujussu¦uvoq	V	{–aanngilaq, –unngilaq}
uppingavi¦ppoq	V	–nngilaq
uppingavoq	V	(no generation)
uppinne¦q	N	–rup, –rit
uppinngersaarpoq	V	(no generation)
uppinnginne¦q	N	–rup, –rit
uppinngits¦oq	N	–up, –ut
uppinngitsuiu¦voq	V	–nngilaq
uppinngitsuu¦voq	V	–nngilaq
Uppinniarfi¦k	N	–up, –it
uppi¦ppoq	V	–nngilaq
uppissu¦aq	N	–up, –it
uppissu¦seq	N	–tsip, –tsit
uppiti¦ppaa	V	–nngilaa
uppi¦ttarneq	N	{–ssarnerup, –ttarnerup}, {–ssarnerit, –ttarnerit}
uppitt¦oorpoq	V	–uunngilaq
uppiui¦ppoq	V	–nngilaq
uppiusa¦q	N	–p, –t
uppus¦erpoq	V	–inngilaq
uppu¦serpoq	V	{–sinngilaq, –tilinngilaq}
uppusi¦orpoq	V	–unngilaq
uppu¦siorpoq	V	{–siunngilaq, –tiliunngilaq}
upput	N	–ip, –it
upputaa¦voq	V	–nngilaq
upputig¦aa	V	–inngilaa
Upputit	N, pl.	-
u¦seq	N	–tsip, –tsit
useqaqaaq	V	(no generation)
useqa¦rpoq	V	–nngilaq
usera¦rpaa	V	–nngilaa
usera¦rpoq	V	–nngilaq
userartaanna¦rpaa	V	–nngilaa
userartua¦voq	V	–nngilaq
us¦erpaa	V	–inngilaa
userpoq	V	(no generation)
userras¦erpoq	V	–inngilaq
usersar¦aa	V	–inngilaa
users¦orpoq	V	–unngilaq
user¦sorpoq	V	{–sunngilaq, –tunngilaq}
usi	N	–p, –t
usiallaqqi¦ppoq	V	–nngilaq
usia¦q	N	–p, –t
usiaqaqaaq	V	(no generation)
usiar¦aa	V	–inngilaa
usia¦rpaa	V	–nngilaa
usia¦rpoq	V	–nngilaq
usiartaanna¦rpoq	V	–nngilaq
usig¦aa	V	–inngilaa
usigiinna¦rpaa	V	–nngilaa
usigiua¦rpaa	V	–nngilaa
usiiffa	Interj	(no generation)
usiima	Interj	(no generation)
usiimma	Interj	(no generation)
usiinna	Interj	(no generation)
usiki¦ppoq	V	–nngilaq
usikka¦rpoq	V	–nngilaq
usikkavi¦ppoq	V	–nngilaq
usil¦erpoq	V	–inngilaq
usilers¦orpaa	V	–unngilaa
usil¦ersorpaa	V	{–ersunngilaa, –lersunngilaa}
usilers¦orpoq	V	–unngilaq
usilersortarfi¦k	N	–up, –it
usil¦ersortarfik	N	{–ersortarfiup, –lersortarfiup}, {–ersortarfiit, –lersortarfiit}
usilersuine¦q	N	–rup, –rit
usil¦ersuineq	N	{–ersuinerup, –lersuinerup}, {–ersuinerit, –lersuinerit}
usilersui¦voq	V	–nngilaq
usil¦ersuivoq	V	{–ersuinngilaq, –lersuinngilaq}
usilersuu¦ppaa	V	–tinngilaa
usiliu¦ppaa	V	–tinngilaa
usill¦erpoq	V	–inngilaq
usil¦lersorpaa	V	{–ersunngilaa, –lersunngilaa}
usillers¦orpoq	V	–unngilaq
usimaanna	Interj	(no generation)
usinga¦voq	V	–nngilaq
using¦erpoq	V	–inngilaq
usingersima¦voq	V	–nngilaq
usingiaane¦q	N	–rup, –rit
usingiaassu¦aq	N	–up, –it
usingiaat	N	–ip, –it
usingiaavi¦k	N	–up, –it
usingiaa¦vik	N	{–ffiup, –viup}, {–ffiit, –viit}
usingiaa¦voq	V	–nngilaq
usingia¦rpaa	V	–nngilaa
usingia¦rpoq	V	–nngilaq
usingiarti¦ppaa	V	–nngilaa
usisaat	N	–ip, –it
usisarfi¦k	N	–up, –it
usisinnaassu¦seq	N	–tsip, –tsit
usiss¦erpaa	V	–inngilaa
usisserpoq	V	(no generation)
usissers¦orpoq	V	–unngilaq
usissersui¦voq	V	–nngilaq
usissiu¦ppaa	V	–tinngilaa
usit	N, pl.	-
usit¦ooq	N	–uup, –uut
usitoorsu¦aq	N	–up, –it
usitussu¦seq	N	–tsip, –tsit
usi¦tussuseq	N	{–tussutsip, –sussutsip}, {–tussutsit, –sussutsit}
usitussuseqart¦oq	N	–up, –ut
usi¦tussuseqartoq	N	{–tussuseqartup, –sussuseqartup}, {–tussuseqartut, –sussuseqartut}
usitu¦voq	V	–nngilaq
usiuffa	Interj	(no generation)
usiusaal¦ik	N	{–iup, –lip, –lup}, –lit
usiusaa¦q	N	–p, –t
usivallaanngilaq	V	(no generation)
usivallaaqaaq	V	(no generation)
usi¦voq	V	–nngilaq
usor¦aa	V	–inngilaa
usoreqqut¦ooq	N	–uup, –uut
usoripajaartaraluarpaa	V	(no generation)
usoripajaartarpaa	V	(no generation)
usorisaa¦voq	V	–nngilaq
usorivi¦ppaa	V	–nngilaa
usornaa¦ppoq	V	–nngilaq
usornaat	N	–ip, –it
usornaataa¦voq	V	–nngilaq
usornaatig¦aa	V	–inngilaa
usornaqaaq	V	(no generation)
usorna¦rpoq	V	–nngilaq
usornarsi¦voq	V	–nngilaq
usornarsu¦seq	N	–tsip, –tsit
usoroornaqaaq	V	(no generation)
usor¦oorpoq	V	–uunngilaq
usoroortitsi¦voq	V	–nngilaq
usorsinna¦rpoq	V	–nngilaq
usorsi¦ppaa	V	–nngilaa
usorsi¦ppoq	V	–nngilaq
usorsisimaa¦rpoq	V	–nngilaq
usorsisimassutig¦aa	V	–inngilaa
usorsis¦imassutigaa	V	{–imassutiginngilaa, –simassutiginngilaa}
usorsisi¦ppaa	V	–nngilaa
usorsitsaa¦rpaa	V	–nngilaa
usorsitsaa¦rpoq	V	–nngilaq
usorsitsaarut	N	–ip, –it
usorsitsaarutig¦aa	V	–inngilaa
usorsitsaat	N	–ip, –it
usorsitsaatig¦aa	V	–inngilaa
usorui¦ppoq	V	–nngilaq
usorukku¦ppaa	V	–tinngilaa
usorukku¦ppoq	V	–nngilaq
usorukkussi¦voq	V	–nngilaq
usoru¦ppoq	V	–nngilaq
usorussuataart¦oq	N	–up, –ut
usorutt¦oq	N	–up, –ut
usoruut	N	–ip, –it
usoruutig¦aa	V	–inngilaa
ussanne¦q	N	–rup, –rit
ussa¦ppaa	V	–nngilaa
ussa¦ppoq	V	–nngilaq
ussarne¦q	N	–rup, –rit
ussarnerpallaaqaaq	V	(no generation)
ussarn¦erpoq	V	–inngilaq
ussarnersorsuu¦voq	V	–nngilaq
ussarnersorsu¦uvoq	V	{–aanngilaq, –unngilaq}
ussarner¦sorsuuvoq	V	{–sorsuaanngilaq, –sorsuunngilaq, –torsuaanngilaq, –torsuunngilaq}
ussarnersu¦aq	N	–up, –it
ussassaari¦voq	V	–nngilaq
ussassaa¦rpaa	V	–nngilaa
ussassaarut	N	–ip, –it
ussassaaruteqarne¦q	N	–rup, –rit
ussassaarutig¦aa	V	–inngilaa
ussassi¦voq	V	–nngilaq
ussat	N	–ip, –it
ussataallua¦rpoq	V	–nngilaq
ussataasima¦voq	V	–nngilaq
ussataa¦voq	V	–nngilaq
ussaters¦orpoq	V	–unngilaq
ussatig¦aa	V	–inngilaa
ussatinnaaju¦voq	V	–nngilaq
ussatinnaa¦q	N	–p, –t
ussatinnaar¦aa	V	–inngilaa
Ussatit	N, pl.	-
ussatt¦oq	N	–up, –ut
ussee¦raq	N	–qqap, –qqat
uss¦eeraq	N	{–eeqqap, –iaqqap}, {–eeqqat, –iaqqat}
usseeraqa¦rpoq	V	–nngilaq
uss¦eeraqarpoq	V	{–eeraqanngilaq, –iaraqanngilaq}
usser¦aaq	V	–inngilaq
usseraa¦voq	V	–nngilaq
usserarfig¦aa	V	–inngilaa
ussera¦rpaa	V	–nngilaa
usserisaa¦voq	V	–nngilaq
usserisa¦q	N	–p, –t
usserisa¦rpoq	V	–nngilaq
usserittaa¦ppoq	V	–nngilaq
usseritta¦rpoq	V	–nngilaq
usserittart¦oq	N	–up, –ut
usseri¦voq	V	–nngilaq
usserna¦rpoq	V	–nngilaq
ussernart¦oq	N	–up, –ut
ussernartorsi¦orpoq	V	–unngilaq
ussernassu¦seq	N	–tsip, –tsit
usserneqarne¦q	N	–rup, –rit
usserneqa¦rpoq	V	–nngilaq
ussernia¦rpaa	V	–nngilaa
uss¦erpaa	V	–inngilaa
uss¦erpoq	V	–inngilaq
ussersaat	N	–ip, –it
usser¦saat	N	{–saatip, –taatip}, {–saatit, –taatit}
ussersaateqa¦rpoq	V	–nngilaq
usser¦saateqarpoq	V	{–saateqanngilaq, –taateqanngilaq}
ussersaa¦vigaa	V	{–ffiginngilaa, –viginngilaa}
ussersaa¦voq	V	–nngilaq
ussersa¦rpaa	V	–nngilaa
ussersorfig¦aa	V	–inngilaa
ussersorne¦q	N	–rup, –rit
ussers¦orpaa	V	–unngilaa
ussers¦orpoq	V	–unngilaq
ussersortuus¦oq	N	–up, –ut
ussersortuu¦voq	V	–nngilaq
ussersuataarne¦q	N	–rup, –rit
ussersuataa¦rpoq	V	–nngilaq
ussersuu¦ppaa	V	–tinngilaa
usser¦suut	N	{–suutip, –tuutip}, {–suutit, –tuutit}
usser¦suutit	N, pl.	{–suutit, –tuutit}
ussertuarpaa	V	(no generation)
usserut	N	–ip, –it
usserutaasa¦q	N	–p, –t
usserutaa¦voq	V	–nngilaq
usserutig¦aa	V	–inngilaa
ussiallaanna¦rpaa	V	–nngilaa
ussiallaanna¦rpoq	V	–nngilaq
ussiara¦q	N	–p, –t
uss¦iaraq	N	{–eeqqap, –iaqqap}, {–eeqqat, –iaqqat}
ussiataari¦voq	V	–nngilaq
ussiataa¦rpaa	V	–nngilaa
ussiataartuarpaa	V	(no generation)
ussigaane¦q	N	–rup, –rit
ussigaasaanna¦rpoq	V	–nngilaq
ussigaasa¦rpoq	V	–nngilaq
ussigaa¦voq	V	–nngilaq
ussiigajuppoq	V	(no generation)
ussiikkunnaa¦rpoq	V	–nngilaq
ussiillaqqi¦ppoq	V	–nngilaq
ussiilli¦voq	V	–nngilaq
ussiine¦q	N	–rup, –rit
ussiiniut	N	–ip, –it
ussii¦ppoq	V	–nngilaq
ussiis¦oq	N	–up, –ut
ussiisorsu¦aq	N	–up, –it
ussii¦voq	V	–nngilaq
ussi¦k	N	–up, –it
ussikkaallua¦rpoq	V	–nngilaq
ussikkaa¦voq	V	–nngilaq
ussikka¦k	N	–p, –t
ussikkassu¦aq	N	–up, –it
ussilluinnanngilaq	V	(no generation)
ussilluinna¦rpoq	V	–nngilaq
ussippaarsu¦aq	N	–up, –it
ussi¦ppoq	V	–nngilaq
ussissaas¦erpaa	V	–inngilaa
ussissaa¦serpaa	V	{–sinngilaa, –tilinngilaa}
ussi¦ssaaserpaa	V	{–ssaasinngilaa, –ssaatilinngilaa, –ttaasinngilaa, –ttaatilinngilaa}
ussissaat	N	–ip, –it
ussi¦ssaat	N	{–ssaatip, –ttaatip}, {–ssaatit, –ttaatit}
ussissaa¦voq	V	–nngilaq
ussissa¦rpaa	V	–nngilaa
ussissi¦voq	V	–nngilaq
ussiu¦ppaa	V	–tinngilaa
ussiut	N	–ip, –it
ussiutaa¦voq	V	–nngilaq
ussua¦raq	N	–qqap, –qqat
ussuara¦rpoq	V	–nngilaq
ussuarne¦q	N	–rup, –rit
ussu¦k	N	–up, –it
ussukul¦ooq	N	–uup, –uut
ussukul¦oorpoq	V	–uunngilaq
ussu¦ppoq	V	–nngilaq
ussussu¦aq	N	–up, –it
ussuttaanna¦rpoq	V	–nngilaq
ussuuserarpoq	V	(no generation)
ussuusi¦orpoq	V	–unngilaq
ussuu¦siorpoq	V	{–siunngilaq, –tiliunngilaq}
usu¦k	N	–up, –it
usuki¦ppoq	V	–nngilaq
usukkaa¦q	N	–p, –t
usunngusa¦q	N	–p, –t
usunngusarta¦rpoq	V	–nngilaq
usutta¦q	N	–p, –t
usutt¦ooq	N	–uup, –uut
usuusaki¦ppoq	V	–nngilaq
usuusa¦q	N	–p, –t
usuusartu¦voq	V	–nngilaq
utaqqerusaa¦rpaa	V	–nngilaa
utaqqerusaa¦rpoq	V	–nngilaq
utaqqikatappoq	V	(no generation)
utaqqikkumanngilaa	V	(no generation)
utaqqil¦oorpaa	V	–uunngilaa
utaqqimaa¦rpaa	V	–nngilaa
utaqqimaa¦rpoq	V	–nngilaq
utaqqina¦rpoq	V	–nngilaq
utaqqine¦q	N	–rup, –rit
utaqqi¦ppaa	V	–nngilaa
utaqqisaannaagallart¦oq	N	–up, –ut
utaqqisaas¦oq	N	–up, –ut
utaqqisaa¦voq	V	–nngilaq
utaqqisa¦q	N	–p, –t
utaqqisarfi¦k	N	–up, –it
utaqqisig¦aa	V	–inngilaa
utaqqi¦sigaa	V	–tiginngilaa
utaqqisinnaassu¦seq	N	–tsip, –tsit
utaqqisinnaa¦voq	V	–nngilaq
utaqqisi¦ppaa	V	–nngilaa
utaqqisitsi¦voq	V	–nngilaq
utaqqis¦oq	N	–up, –ut
utaqqissa¦q	N	–p, –t
utaqqisut	N, pl.	-
utaqqit	N	–ip, –it
utaqqittuarpaa	V	(no generation)
utaqqi¦vaa	V	–nngilaa
utaqqi¦voq	V	–nngilaq
uteqattaariinna¦rpoq	V	–nngilaq
uteqattaari¦voq	V	–nngilaq
uteqattaa¦rpaa	V	–nngilaa
uteqattaa¦rpoq	V	–nngilaq
uteqattaarta¦gaq	N	–kkap, –kkat
uteqattaart¦oq	N	–up, –ut
uteqqia¦ppoq	V	–nngilaq
uteqqiine¦q	N	–rup, –rit
uteqqii¦voq	V	–nngilaq
uteqqinne¦q	N	–rup, –rit
uteqqi¦ppaa	V	–nngilaa
uteqqitt¦oq	N	–up, –ut
uteqqi¦ttoq	N	{–ssup, –ttup}, {–ssut, –ttut}
uteqqu¦aa	V	–nngilaa
utera¦rpoq	V	–nngilaq
uterfig¦aa	V	–inngilaa
uteriarne¦q	N	–rup, –rit
ut¦eriarneq	N	{–eriarnerup, –iperiarnerup}, {–eriarnerit, –iperiarnerit}
uteria¦rpoq	V	–nngilaq
uteriartorne¦q	N	–rup, –rit
uteriart¦orpoq	V	–unngilaq
uteriarumanngilaq	V	(no generation)
uteriilli¦voq	V	–nngilaq
uterii¦ppoq	V	–nngilaq
uteriisaa¦rpoq	V	–nngilaq
uteriis¦erpoq	V	–inngilaq
uteriissu¦seq	N	–tsip, –tsit
uteriits¦oq	N	–up, –ut
uteriitsuu¦voq	V	–nngilaq
uteriittuaanna¦rpoq	V	–nngilaq
uterne¦q	N	–rup, –rit
ut¦erpaa	V	–inngilaa
ut¦erpoq	V	–inngilaq
utersaajallannaqaaq	V	(no generation)
utersaajallannaqis¦oq	N	–up, –ut
utersaa¦rpoq	V	–nngilaq
utersaa¦voq	V	–nngilaq
utersariat	N, pl.	-
utersa¦rpaa	V	–nngilaa
utersa¦rpoq	V	–nngilaq
utersig¦aa	V	–inngilaa
utersiginngilaa	V	(no generation)
utersigisaqanngilaq	V	(no generation)
utersinanngilaq	V	(no generation)
utersina¦rpoq	V	–nngilaq
utertakajaa¦rpaa	V	–nngilaa
utertakajaa¦rpoq	V	–nngilaq
utertakattajaa¦rpoq	V	–nngilaq
utertaqattaa¦rpoq	V	–nngilaq
utertari¦aq	N	{–ssap, –ap}, {–ssat, –at}
utertari¦aq	N	–ssap, –ssat
utertarne¦q	N	–rup, –rit
uterta¦rpaa	V	–nngilaa
uterta¦rpoq	V	–nngilaq
utertinneqaatissa¦q	N	–p, –t
uterti¦ppaa	V	–nngilaa
utertita¦q	N	–p, –t
utertitseqqussut	N	–ip, –it
utertitsine¦q	N	–rup, –rit
utertitsisussaatitaane¦q	N	–rup, –rit
utertitsi¦vigineqarneq	N	{–ffigineqarnerup, –vigineqarnerup}, {–ffigineqarnerit, –vigineqarnerit}
utertitsi¦vigineqarsinnaaneq	N	{–ffigineqarsinnaanerup, –vigineqarsinnaanerup}, {–ffigineqarsinnaanerit, –vigineqarsinnaanerit}
utertitta¦gaq	N	–kkap, –kkat
